key,item,english,translation,notes
settings_extra_events_open_family_sharing,,Open Family Sharing,Öffnen Sie die Familienfreigabe,
settings_extra_room_follow_title,,Room following,Raumverfolgung,
settings_extra_room_follow_description,,"Pick the room-presence sensor that tracks each person's phone, such as an ESPresense sensor. The app opens the room they are in and offers to follow them as they move.","Wähle den Raumsensor, der das Telefon der jeweiligen Person verfolgt, etwa einen ESPresense-Sensor. Die App öffnet den Raum, in dem sie sich befindet, und folgt ihr auf Wunsch beim Wechseln.",
settings_extra_room_follow_sensor,,Presence sensor,Anwesenheitssensor,
settings_extra_room_follow_none,,No sensor,Kein Sensor,
settings_extra_room_follow_enabled,,Follow this person between rooms,Dieser Person zwischen Räumen folgen,
settings_extra_room_follow_open_on_launch,,Open their room when the app starts,Ihren Raum beim Start der App öffnen,
settings_extra_room_follow_continue_after_launch,,Keep following while the app is open,"Folgen Sie weiter, während die App geöffnet ist",
settings_extra_room_follow_continue_after_launch_hint,,"Turn off to only place them in the right room when the app starts, without switching rooms again while they're using it.","Deaktivieren Sie diese Option, um sie beim Starten der App nur im richtigen Raum zu platzieren, ohne den Raum erneut zu wechseln, während sie die App verwenden.",
settings_extra_room_follow_prompt_on_move,,Ask before switching rooms,Vor dem Raumwechsel fragen,
settings_extra_room_follow_dwell,,Wait before a move counts,Wartezeit bis ein Wechsel zählt,
settings_extra_room_follow_dwell_value,,%1$d s,%1$d s,app fills in %1$d — keep them
settings_extra_room_follow_dwell_hint,,Room-presence sensors drift between nearby rooms. A longer wait means fewer false moves.,Raumsensoren schwanken zwischen benachbarten Räumen. Eine längere Wartezeit bedeutet weniger Fehlwechsel.,
settings_extra_room_follow_rooms,,Sensor states,Sensorzustände,
settings_extra_room_follow_rooms_matched,,Matched automatically,Automatisch zugeordnet,
settings_extra_room_follow_rooms_unmatched,,Pick a room,Raum wählen,
settings_extra_room_follow_no_states,,No states seen yet. States appear here once the sensor reports them.,"Noch keine Zustände empfangen. Sie erscheinen hier, sobald der Sensor sie meldet.",
room_follow_moved_title,,You moved to %1$s,Du bist jetzt in %1$s,app fills in %1$s — keep them
room_follow_moved_message,,"Switch to that room, or stay where you are?",Zu diesem Raum wechseln oder hierbleiben?,
room_follow_moved_switch,,Switch,Wechseln,
room_follow_moved_stay,,Stay,Bleiben,
room_follow_moved_silence,,Don't ask again until I restart the app,Bis zum nächsten Start der App nicht mehr fragen,
settings_extra_rename_dashboard,,Rename %1$s,%1$s umbenennen,app fills in %1$s — keep them
settings_extra_rename_instance,,Rename %1$s,%1$s umbenennen,app fills in %1$s — keep them
settings_extra_restart_home_assistant_failed,,Could not restart Home Assistant.,Home Assistant konnte nicht neu gestartet werden.,don't translate Home Assistant
settings_extra_restore_failed,,Restore failed: %1$s,Wiederherstellung fehlgeschlagen: %1$s,app fills in %1$s — keep them
settings_extra_selected_file_open_failed,,Could not open the selected file,Die ausgewählte Datei konnte nicht geöffnet werden,
settings_extra_set_dashboard_default,,Set %1$s as the default dashboard,%1$s als Standard-Dashboard festlegen,app fills in %1$s — keep them
settings_extra_family_device_forget_failed,,Could not forget “%1$s.”,Konnte „%1$s“ nicht vergessen.,app fills in %1$s — keep them
settings_extra_shared_dashboard_access_failed,,Could not change who can see “%1$s.”,"Es konnte nicht geändert werden, wer „%1$s“ sehen kann.",app fills in %1$s — keep them
settings_extra_shared_dashboard_access_updated,,Updated who can see “%1$s.”,"Aktualisiert, wer „%1$s“ sehen kann.",app fills in %1$s — keep them
settings_extra_shared_dashboard_delete_failed,,Could not delete “%1$s.”,„%1$s“ konnte nicht gelöscht werden.,app fills in %1$s — keep them
settings_extra_shared_dashboard_deleted,,“%1$s” was deleted from the cloud.,„%1$s“ wurde aus der Cloud gelöscht.,app fills in %1$s — keep them
settings_extra_shared_dashboard_import_failed,,Could not import “%1$s.”,„%1$s“ konnte nicht importiert werden.,app fills in %1$s — keep them
settings_extra_shared_dashboard_imported,,“%1$s” was imported into your dashboards.,„%1$s“ wurde in deine Dashboards importiert.,app fills in %1$s — keep them
settings_extra_shared_dashboard_now_using,,Now using “%1$s.”,„%1$s“ wird jetzt verwendet.,app fills in %1$s — keep them
settings_extra_shared_dashboard_use_failed,,Could not use “%1$s.”,„%1$s“ konnte nicht verwendet werden.,app fills in %1$s — keep them
settings_extra_shared_dashboards_up_to_date,,Shared dashboards are already up to date.,Die geteilten Dashboards sind bereits auf dem neuesten Stand.,
settings_extra_show_tab,,Show tab,Tab anzeigen,
settings_extra_tab_dashboards,,Dashboards,Dashboards,
settings_extra_tab_devices,,Devices,Geräte,
settings_extra_tab_parental_controls,,Parental controls,Kindersicherung,
settings_extra_tab_permissions,,Permissions,Berechtigungen,
settings_extra_technology_kotlin,,Kotlin,Kotlin,
settings_extra_technology_xml_kotlin_dsl,,XML and Kotlin DSL,XML und Kotlin DSL,
settings_extra_theme_amber,,Amber,Bernstein,
settings_extra_theme_auto,,Auto,Automatisch,
settings_extra_theme_blue,,Blue,Blau,
settings_extra_theme_custom,,Custom,Benutzerdefiniert,
settings_extra_theme_dark,,Dark,Dunkel,
settings_extra_theme_green,,Green,Grün,
settings_extra_theme_light,,Light,Hell,
settings_extra_theme_rose,,Rose,Rosa,
settings_extra_theme_system,,System,System,
settings_extra_unknown_error,,Unknown error,Unbekannter Fehler,
settings_extra_unrestricted_recommended,,Unrestricted (recommended),Uneingeschränkt (empfohlen),
settings_extra_view_battery,,Battery,Akku,
settings_extra_view_climate,,Climate,Klima,
settings_extra_view_energy,,Energy,Energie,
settings_extra_view_rooms,,Rooms,Räume,
settings_extra_view_security,,Security,Sicherheit,
settings_extra_minutes_ago,one,%1$d minute ago,vor %1$d Minute,app fills in %1$d — keep them
settings_extra_minutes_ago,other,%1$d minutes ago,vor %1$d Minuten,app fills in %1$d — keep them
settings_extra_hours_ago,one,%1$d hour ago,vor %1$d Stunde,app fills in %1$d — keep them
settings_extra_hours_ago,other,%1$d hours ago,vor %1$d Stunden,app fills in %1$d — keep them
settings_extra_days_ago,one,%1$d day ago,vor %1$d Tag,app fills in %1$d — keep them
settings_extra_days_ago,other,%1$d days ago,vor %1$d Tagen,app fills in %1$d — keep them
settings_extra_shared_dashboards_pushed,one,Pushed changes to %1$d shared dashboard.,Änderungen wurden an %1$d geteiltes Dashboard übertragen.,app fills in %1$d — keep them
settings_extra_shared_dashboards_pushed,other,Pushed changes to %1$d shared dashboards.,Änderungen wurden an %1$d geteilte Dashboards übertragen.,app fills in %1$d — keep them
family_permission_reimport,,Allow re-importing,Erneuten Import erlauben,
family_permission_reimport_subtitle,,"Let this person manually re-import or clear Rooms, Climate, Security, Energy, and Battery data","Diese Person darf Daten für Räume, Klima, Sicherheit, Energie und Batterie manuell neu importieren oder löschen",
family_dashboard_create_disabled_reason,,Your family administrator has disabled dashboard creation. This account can only use family-shared dashboards.,Dein Familienadministrator hat das Erstellen von Dashboards deaktiviert. Dieses Konto kann nur geteilte Familiendashboards verwenden.,
family_dashboard_restore_disabled_reason,,"Your family administrator has disabled dashboard switching. Restoring a backup could replace the family dashboard, so this account can only select a shared dashboard.","Dein Familienadministrator hat den Dashboardwechsel deaktiviert. Eine Wiederherstellung könnte das Familiendashboard ersetzen, daher kann dieses Konto nur ein geteiltes Dashboard auswählen.",
family_settings_admin_only,,Locked — only a Home Assistant administrator can manage family sharing,Gesperrt — nur ein Home-Assistant-Administrator kann die Familienfreigabe verwalten,don't translate Home Assistant
family_aesthetics_only_explanation,,"Aesthetics-only access allows local names, icons, colors, backgrounds, card styles, shapes, sizes, and layout. Entities, actions, visibility rules, content, controls, and other behavior remain managed by the dashboard owner.","Der rein visuelle Zugriff erlaubt lokale Namen, Symbole, Farben, Hintergründe, Kartenstile, Formen, Größen und Layouts. Entitäten, Aktionen, Sichtbarkeitsregeln, Inhalte, Bedienelemente und sonstiges Verhalten bleiben unter der Kontrolle des Dashboard-Eigentümers.",
parental_search_access_title,,Entity search access,Zugriff auf Entitätssuche,
parental_search_access_hint,,Choose which Home Assistant domains or individual entities this person can find in global search. Invisible selections always take precedence.,"Wähle, welche Home-Assistant-Domänen oder einzelnen Entitäten diese Person in der globalen Suche finden kann. Unsichtbare Einträge haben immer Vorrang.",don't translate Home Assistant
parental_search_visible_title,,Visible,Sichtbar,
parental_search_invisible_title,,Invisible,Unsichtbar,
parental_search_visible_empty,,All entities are visible unless they appear in the Invisible list.,"Alle Entitäten sind sichtbar, sofern sie nicht in der Liste „Unsichtbar“ stehen.",
parental_search_invisible_empty,,No entities are explicitly hidden.,Keine Entitäten sind ausdrücklich ausgeblendet.,
parental_search_picker_subtitle,,Select entire domains or individual entities,Ganze Domänen oder einzelne Entitäten auswählen,
parental_search_domains,,Domains,Domänen,
parental_search_entire_domain,,Entire domain,Gesamte Domäne,
parental_search_domain_chip,,Domain: %1$s,Domäne: %1$s,app fills in %1$s — keep them
ha_page_category,,Home Assistant,Heimassistent,don't translate Home Assistant
ha_page_category_subtitle,,Open your server's own pages without leaving HKI 7,"Öffnen Sie die eigenen Seiten Ihres Servers, ohne HKI 7 zu verlassen",don't translate HKI 7
ha_page_settings,,Home Assistant settings,Home Assistant Einstellungen,don't translate Home Assistant
ha_page_settings_subtitle,,"Integrations, devices, areas and automations","Integrationen, Geräte, Bereiche und Automatisierungen",
ha_page_dev_tools,,Developer tools,Entwicklertools,
ha_page_dev_tools_subtitle,,"States, services, templates and events","Zustände, Dienste, Vorlagen und Ereignisse",
ha_page_hacs,,HACS,HACS,
ha_page_hacs_subtitle,,Community integrations and frontend add-ons,Community-Integrationen und Frontend-Add-ons,
ha_page_no_server,,Connect to a Home Assistant server first.,Stellen Sie zunächst eine Verbindung zu einem Home Assistant-Server her.,don't translate Home Assistant
ha_page_reload,,Reload,Neu laden,
ha_page_open_browser,,Open in browser,Im Browser öffnen,
ha_page_session_failed,,Could not start the embedded Home Assistant session. Reload the page or open it in your browser.,Die eingebettete Home Assistant-Sitzung konnte nicht gestartet werden. Laden Sie die Seite neu oder öffnen Sie sie in Ihrem Browser.,don't translate Home Assistant
update_channel_name,,App updates,App-Updates,
update_channel_description,,Tells you when a newer version of HKI 7 has been released,"Informiert Sie, wenn eine neuere Version von HKI 7 veröffentlicht wurde",don't translate HKI 7
update_available_title,,HKI 7 %1$s is available,HKI 7 %1$s ist verfügbar,app fills in %1$s — keep them; don't translate HKI 7
update_available_body,,Tap to see what changed and update,"Tippen Sie hier, um zu sehen, was sich geändert hat, und um es zu aktualisieren",
update_title,,App updates,App-Updates,
update_subtitle_checking,,Checking for a newer version…,Suche nach einer neueren Version…,
update_subtitle_current,,You are on the latest version,Sie sind auf der neuesten Version,
update_subtitle_available,,Version %1$s is available,Version %1$s ist verfügbar,app fills in %1$s — keep them
update_check_now,,Check for updates,Suchen Sie nach Updates,
update_now,,Update now,Jetzt aktualisieren,
update_see_changes,,See what changed,"Sehen Sie, was sich geändert hat",
update_watch_releases,,Tell me about new releases,Erzählen Sie mir von Neuerscheinungen,
update_watch_releases_subtitle,,Checks GitHub once a day and notifies you when a newer version is published,"Überprüft GitHub einmal täglich und benachrichtigt Sie, wenn eine neuere Version veröffentlicht wird",
uif_a_state,,a state,ein Zustand,
uif_a_time,,a time,eine Uhrzeit,
uif_actions,,Actions,Aktionen,
uif_active,,Active,Aktiv,
uif_adaptive,,Adaptive,Adaptiv,
uif_advanced,,Advanced,Erweitert,
uif_air_quality,,Air quality,Luftqualität,
uif_alarm,,Alarm,Alarm,
uif_alarms,,Alarms,Alarme,
uif_allow,,Allow,Zulassen,
uif_allow_all_the_time,,Allow all the time,Immer zulassen,
uif_and_separator,,\u0020and\u0020,\u0020und\u0020,
